Province,Accommodation,Category/ranking,Email,Tel,Fax,Address
Marrakech,Club Med Medina,Hôtel club,,0524-39-04-20,0524/44-46-47,place jammaa el fna
Marrakech,Club Med Palmeraie,Hôtel club,,024/42-58-00,024/42-58-10,sidi yahiya la palmeraie
Marrakech,Coralia Palmariva,Hôtel club,H3000@accor.ma,0524-32-90-48,0524 32 90 85/32 90 85,"km 6, Route de Fes"
Marrakech,Dar atlas,Hôtel club,,,,
Marrakech,Eldorado Palmeraie,Hôtel club,dir.eldopalmeraie@menara.ma,024 42 53 00 ,024 42 53 28 ,Route Bab Atlas Palmeraie 
Marrakech,Kenzi Club Agdal Medina,Hôtel club,,05 24 45 98 00 ,05 24 45 98 18,Zone Touristique Agueda 
Marrakech,Kenzi Oasis,Hôtel club,------,0524-30-30-12/13,0524-30-23-30,Route de Casa BP. 157 Ouahat Sidi Brahim
Marrakech,Lolivier jnane Zitoune,Hôtel club,,Km 7 route de l 'Aeuroport ,,
Marrakech,Medina club Marmara,Hôtel club,,0524/33.47.00,524328338,"Route de Fes , Bab atlas "
Marrakech,Palmeraie village,Hôtel club,,524334600,524334601,circuit de palmerie BP 1488
Marrakech,Sangho(TRYP-HOT),Hôtel club,sanghorak@menara.ma,052430-48-50,0524-30-91-26,Route de Casa BP. 1567 les Palmeraie
Marrakech,Terre resort et spa octogogne,Hôtel club,,0524-33-40-60,0524-30-11-78,Ouahat Sidi Brahim 
Marrakech, Al mendili kasbah,Maison d'hôte,,,,
Marrakech,Al fassia Aguedal,Maison d'hôte,,024.38.38.39,24381138,"zone touristique d'agueedal, lot M.H 9 bis"
Marrakech,Al riadinou,Maison d'hôte,,05.24.35.71.84,05.24.35.71.84,k 25 douar ait rais route de l ourika
Marrakech,Ali baba,Maison d'hôte,,06.79.82.20.73,06.69.89.93.13,km 26 douar adahra route de l ourika
Marrakech,Anayela,Maison d'hôte,Darzouina@hotmail.com,024-38-32-87,060-24-16-67,28 Toualt Bab Jdid Derb Zeroual Zaouia El Abbassia Sidi Ghanem
Marrakech,Angels riad Les Anges,Maison d'hôte,,024 38 02 52,024 38 02 52,"n°6 Derb Houara,Berrima"
Marrakech,Angsana ex Dar Zaouia,Maison d'hôte,Riadzaouia@menara.ma,024.38.65.87 024.38.65.88,024.38.23.39,N° 7 Derb Zaouia Riad Zitoun Jdid
Marrakech,Angsana riad aida,Maison d'hôte,,24387571,,59derb l maguni kaa el houma r z jdid
Marrakech,Angsana Riad Bab Firdaouus,Maison d'hôte,Contact@babfirdaus.com,024-38-00-73,024-38-00-76,57/58 RUE BAHIA RIAD ZITOUN JDID
Marrakech,Angsana Riad Blanc,Maison d'hôte,info@riadblanc.com,024-38-27-60,024-38-27-60,"25, DERB SI SAID RIAD ZITOUN JDID"
Marrakech,Angsana Riad Lydines,Maison d'hôte,bsmehdi@lydines.com,024/37.69.44,024/37.69.45,"45, Derb Abda kasbah"
Marrakech,Angsana Riad si said,Maison d'hôte,riadsisaidmedina@menara.ma,024.38.08.84,024.38.09.71,N°1-2-4 Riad Zitoune el Jadid Derb Abbas el Fassi
Marrakech,Angsana Riad Tiwaline,Maison d'hôte,riadtiwaline@menara.ma,024.37.70.70/061.24.89.92,024.37.70.71,"10,derb el arsa riad zitoun jdid"
Marrakech,Assarou nimlil,Maison d'hôte,,05.24.48.56.43,05.24.54.85.61,douar imlil cr imlil cercle asni
Marrakech,Awinati,Maison d'hôte,,,,255 rue de mechouar kasbah
Marrakech,Back Zitoune ex dar najat,Maison d'hôte,darnajat@wanadoo.fr,024/38.46.99,024/38.46.99,"18, Derb Lalla Chacha Douar Graoua"
Marrakech,Bardy Lafargue,Maison d'hôte,,05.24.42.38.74,05.24.42.38.74,douar sidi bouzguia sidi abdellah ghiat
Marrakech,Beldi country club,Maison d'hôte,,24383950,24382938,km7 route
Marrakech,Bjoujna,Maison d'hôte,,,,83 derb rahala kasbah
Marrakech,Bled El fassia,Maison d'hôte,,024.43.43.43/024.32.94.18,024.32.94.19,douar sidi m'bark commune oulad
Marrakech,Caravanseria,Maison d'hôte,info@caravanserai.com,024.30.03.02,024.30.02.62,264 oulad ben rahmoun palmeraie
Marrakech,Chambres Damis,Maison d'hôte,info@chambresdamis.com,024.42.69.65,,46-47 Derb My Abdelkader Derb Dabachi
Marrakech,CHATEAU D HAKIM,Maison d'hôte,,024.29.09.81,024.29.09.85,domaine haj hakim bel fellah commune belaaguid
Marrakech,Chez amzrou,Maison d'hôte,,061-32-63-04,,Commune Rural Tamazouzt Ait Ourir
Marrakech,Chez catherine,Maison d'hôte,,024-48-58-86,024-48-58-86,Sidi Abdellah Ghiat
Marrakech,Chez Deffis Gerard,Maison d'hôte,,,,sidi abdellah ghiat
Marrakech,Dar  Afnane,Maison d'hôte,,024.32.86.86,024.32.86.86,2 rue andalousse ennakhil
Marrakech,Dar  Elhamra,Maison d'hôte,daralhamra@hotmail.com,072-21-73-60,044-38-52-31,4 Derb Zaouia Bab Doukkala
Marrakech,Dar  Nadher,Maison d'hôte,atlaser@noos.fr,044/32.90.30,044/32.96.30,"KM 8 Route de Fès, commune Oulad  Hassoune PB 2266"
Marrakech,Dar Abesque,Maison d'hôte,,024.32.86.14/061.31.62.05,024.32.86.31,Circuit de la palmeraie
Marrakech,Dar Abiad,Maison d'hôte,darabiad@yahoo.fr,024/38.62.39,024/38.62.39,"95 Bis Sidi Ghanem Bab khmis, Médina"
Marrakech,Dar achalah,Maison d'hôte,imamiah@iam.net.ma,024/32.97.63/066 94.37.17,024/32.97.64,route de fès km 12 oulad hassoun
Marrakech,Dar aida,Maison d'hôte,marga-roig@hotmail.com,024-38-59-49,024/44.40.27,N°49 Bis BD Zina Kasbah
Marrakech,DAR AL FARAH,Maison d'hôte,,024.38.46.67,024.38.46.67,"58, derb touareg ksibt n'hass.Kasba"
Marrakech,Dar al hambra,Maison d'hôte,,t024.39.17.10,024.39.17.10,"33, Toualt lahder.zaouite lahder"
Marrakech,Dar al mouhandis,Maison d'hôte,rkinat@yahoo.com,024.37.85.53/071-15.82.14,,"303, Derb Sidi Messaou, Arset Ben Brahim"
Marrakech,Dar Alassafir,Maison d'hôte,info@riadelassafir.com,024 38.73.77,024 38 68 48,24 bis arset el hamed bab doukala
Marrakech,Dar alkounouz,Maison d'hôte,info@daralkounouz.com,024/39.07.73,024/39.07.74,54 derb snane mouassine
Marrakech,Dar Amal,Maison d'hôte,Marrakech.medina@iam.net.ma,024/42/67.73,024/42.67.73,"33, Derb Mly Abdelkader Derb Dabachi"
Marrakech,Dar ambre,Maison d'hôte,,024/32.84.91,024/32.88.93,La Palmeraie Layading Dar Sebane Marrakech
Marrakech,Dar Anika,Maison d'hôte,reception@daranika.com,024.39.17.40,024.39.17.51,"112à115,RIAD ZITOUNE LAKDIM"
Marrakech,Dar Asam,Maison d'hôte,,024/37.87.96,,"53 Bis,Derb El Qadi Azbezt"
Marrakech,Dar Assad,Maison d'hôte,daralsad@yahoo.fr,024/ 42 70 65,024 /42 70 65,"29,Derb Hajra,dabachi"
Marrakech,Dar assalwane,Maison d'hôte,,024-31-41-25,024-49-62-49,"Villa 12,Bassatin, Ennakhil"
Marrakech,Dar assoura,Maison d'hôte,Darassoura@hotmail.com,024-38-69-97,024-38-69-97,N° 6 DerbLalla Azzouza Kaât Bennahid
Marrakech,Dar Atta,Maison d'hôte,daratta@menara.ma,024/38.62.32/064-96-03-01,024/38.62.41,28 Rue R'Mila Derb Raouia
Marrakech,Dar attajmil,Maison d'hôte,darattajmil@iam.net.mam,024/ 42.69.66 /064/23.59.54,024/42.69.66,n°23 rue Laksour
Marrakech,Dar Attouyour,Maison d'hôte,,024338.20.85,024.38.16.40,"51,Derb Lalla Azouna ,Kaat Benahid"
Marrakech,Dar ayniwen,Maison d'hôte,info@dar-ayniwen.com,024/32.96.84/024/32.96.85,024/32.96.86,Tafrata circuit de la Palmeraie
Marrakech,Dar bab jenney,Maison d'hôte,Contact@darbabjenny.com,024/32.98.58,024/32.98.59,Ould Hassoune Route de FèsBP 3093 
Marrakech,Dar Balthazar,Maison d'hôte,,076.29.71.46,,"31,derb El halfaoui Bab doukkala "
Marrakech,Dar Bamilake,Maison d'hôte,bamileke@menara.ma,024/42.66.85,024/42.66.85,"17, Derb Jemaâ Derb Dabachi "
Marrakech,Dar Baraka,Maison d'hôte,Dzillige@iam.net.ma,024/38.52.79,024/42.65.11,8.DERB CHARFA LAKBIR MOUASSINE
Marrakech,Dar barroko,Maison d'hôte,barroko@menara.ma,044-38-62-84,044-38-62-84,26 Derb Zaouia Bab Doukkala
Marrakech,Dar Beldia,Maison d'hôte,,024.38.01.40,024.38.01.40,"9,Deb houara berrima "
Marrakech,Dar Camelia,Maison d'hôte,darcamelia@menara.ma,024/ 32.86.74/066/17.41.64,024/32.86.74,"Rue Ouroude,Circuit de la palemeraie"
Marrakech,Dar Chaima,Maison d'hôte,riadomaroc@menara.ma,024/37.76.64,,"19,Derb chtouka, Kasbah "
Marrakech,Dar Chems,Maison d'hôte,riad-chems@menara.ma,024/37.84.84,024/37.84.84,170/171 Rue Souikat Zaoui El Abassia
Marrakech,Dar Choumissa,Maison d'hôte,darchoumissa@menara.ma,024/38.11.91,024/38.11.91,14 Derb Labzioui Riad El Mokha
Marrakech,Dar chrif,Maison d'hôte,,024.32.86.14,024.32.86.15,km11 rte de ouarzazate bp 12449 ennakhil
Marrakech,Dar Dallah,Maison d'hôte,Reservation@riadchems.com,024.38.38.87,024.38.38.87,"107, derb el cadi, azbez"
Marrakech,Dar Darma,Maison d'hôte,,024 /37.66.57,024/37.66.57,"28;derb el farnatchi,kaat bennahid"
Marrakech,Dar diaf moulay brahi,Maison d'hôte,,024.49.14.00 /070.81.39.34,,"km12,route de souihla douare bouicha"
Marrakech,Dar diaffa almorrakochi,Maison d'hôte,,024/44-40-27,024/44-40-27,44 Derb Ezzaâri Rue des Banques 
Marrakech,Dar Donab,Maison d'hôte,Dardonab@menara .ma,024/44.18.97,024/44.49.45,"53, Dar El Bacha bab Doukkal"
Marrakech,Dar Doukkala,Maison d'hôte,Dardoukkala@ menara.ma,024.38.34.44,024.38.34.45,"83, Arset Aouzal Bab Doukkala"
Marrakech,Dar Dounia,Maison d'hôte,info@dardounia.com,024/37-70-65/061-76-52-63,024/38.66.57,1 Derb Lalla Azzouna Kaâtc Ben Nahid
Marrakech,Dar El aila,Maison d'hôte,Laro@wanadoo.net.ma,044/38.59.08,044/38.59.08,"160-167-168, Derb El Ferrane Sidi Hmed Soussi"
Marrakech,Dar El Hana,Maison d'hôte,contact@darelhanaa.com,024.38.36.74,024.38.36.74,"286,DERB SIDI BOUAMAR,RIAD LAAROUSS"
Marrakech,Dar El Kharaz,Maison d'hôte, info@dar-el-kharaz.com,024/44.13.52,024/43.17.86,"37, Derb Chorfa Mouassine"
Marrakech,DAR EL MA,Maison d'hôte,,024.38.52.14,,"81, derb sidi bouamar, riad laarous"
Marrakech,Dar El Quadi,Maison d'hôte,darelqadi@hotmail.com,024/38.45.96 /024/37.80.61,024/37.45.96,79 Derb El Qadi Azbest
Marrakech,Dar el sadaka,Maison d'hôte,info@darelsadaka.com,061/28.35.90,024/32.91.10 - 024/32.91.11,"SIDI SAID GHOT OULED HASSOUNE, YOUSSEF BAB ALI"
Marrakech,Dar elain,Maison d'hôte,,06.68.88.13.80    05.24.48.38.96,,tamslouht
Marrakech,Dar Elfarah,Maison d'hôte,riad_medina@wanadoo,024/44.34.56,024/42.75.22,"73, Derb ldid Riad Zitoun Jdid"
Marrakech,Dar Elhana,Maison d'hôte,contact@darelhanaa.com,024-42-99-77,024-42-99-78,"16,Derb Ouayhah, Sidi Abdelaziz"
Marrakech,Dar eliane,Maison d'hôte,marrakech.medina@iam.net.ma,0 5 24 37 57 10/42 50 90,0032.23.74.39.31,39 Derb El Maâda Azbezt
Marrakech,Dar Elkanoun,Maison d'hôte,Direction@darelkanoun.com,024/49.20.10,024/34.06.35,"villa 64,route de targa,lot farida"
Marrakech,Dar Errabaa Ella Roba,Maison d'hôte,marrakech.medina@iam.net.ma,024/39.07.16,024/39.07.16,61 Derb Abid Allah Moussine
Marrakech,Dar essalam chrifia,Maison d'hôte,contact@daresalam.net,061/18.70.36,,Route d'Amezmiz Km 6 Chrifia
Marrakech,Dar fakir,Maison d'hôte,darfakir@yahoo.fr,024/44/90/41  024/44/90/37,024/44.90.42,"9,AVENUE ECHOUHADA, HIVERNAGE"
Marrakech,DAR FANGUI,Maison d'hôte,,024.38.20.75,,"10, DERB REHALA, KASBAH"
Marrakech,Dar faracha,Maison d'hôte,lavilladespalmiers@menara.ma,024/32.91.94,024/31.39.05,Douar Matrane Circuit de la Palmeraie
Marrakech,Dar Fatima Zohra,Maison d'hôte,contact@darfatimazohra.net,024/42.68.89/065.75.30.57,024/42.68.89,"208, Bab Aylane Boutouil"
Marrakech,Dar Ftouma,Maison d'hôte,,065.99.58.50,,"10,Derb Tizouguarine ,Bab  Doukkla "
Marrakech,Dar Ganou,Maison d'hôte,,024.39.19.71,024.39.19.79,"3, derb  fal ezzafriti, laksour"
Marrakech,Dar hamdane,Maison d'hôte,,05.24.39.14.99,05.24.39.14.97,88 bab agnaou derb sidi boulaoukat
Marrakech,Dar hani,Maison d'hôte,darhani@gmail.com,024/44.96.30,024/44.96.30,32.Derb ouikhah Sidi Abdelaziz
Marrakech,DAR HONEY,Maison d'hôte,,024/38.69.81,024/38.69.81,"88,derb el khalifa, boutouil, baaylane"
Marrakech,Dar housnia,Maison d'hôte,info@dar-housnia.com,024/37-66-97,024/37.66.77,2 Derb Lalla Azzouza Kaât Bennahid
Marrakech,Dar ifilkou,Maison d'hôte,darifilkou@menara.ma ,024/32.95.19,024/32.95.44,"DOUAR ABIAD , CIRCUIT DE LA PALMERAIE, JNANATE"
Marrakech,Dar ihssane,Maison d'hôte,,024/44.30.05,024/44.30.05,"14, derb chorfa lakbir mouassine"
Marrakech,Dar ilane,Maison d'hôte,info@tamsna.com,024/32.94.23 - 32.93.40 - 32.84.84,024/32.98.84,douar abiad cercuit de la palmerie jnanate
Marrakech,Dar Jamila,Maison d'hôte,Info@darjamila.com,024/38.49.51,,69 Bis Derb Abiad Allah Mouassine
Marrakech,Dar jelouna,Maison d'hôte,,024/37/68/63,024/37/68/63,"km 13,Route de L'Ourika"
Marrakech,Dar Justto,Maison d'hôte,info@darjusto.com,024/42.69.99,024/42.69.99,35.DERB CHORFA.LAKBIR.MOUASSINE
Marrakech,Dar Kamar zamane,Maison d'hôte,,,,11 bis derb azzoz mouassine
Marrakech,Dar Karma,Maison d'hôte,info@dar-karma.com,024/38.58.78,024/37 58 78        -,51 Derb M'nabha la Kasbah
Marrakech,Dar Karmous,Maison d'hôte,,024/32.84.18,024/32.84.18,"Km9,Route de Fes ,M 'Hamdia "
Marrakech,Dar Katib,Maison d'hôte,,024/42.91.29 /070/41.24.77,,1 Derb Boucetta Sghir Kaât Benahid
Marrakech,Dar la croix berbere,Maison d'hôte,,05.24.37.55.03,05.24.44.49.39,08 derb sbaa tlaoui laksour
Marrakech,Dar La fibule,Maison d'hôte,darelkhellala@menara.ma,024/30.92.77 061/34.10.28   067/05.64.96,,N°15 Lotissement Talojte 
Marrakech,Dar La kahana,Maison d'hôte,,024-38-06-43,024-38-06-43,39 Derb Jdid Riad Zitoun Lakdim
Marrakech,Dar Lahbib,Maison d'hôte,riadomaroc@menara.ma,024/32.21.02,024/33.04.87,21 Derb Ihajama Ben Salah
Marrakech,Dar Laila,Maison d'hôte,laila@villa-angelina.com,024/38.33.29,024/38.33.29,"104,DIOUR JDAD,ZAOUIT ABBASSIA"
Marrakech,Dar Laksour,Maison d'hôte,,024/44.07.21,            -,42 Derb Moulay Abdellah Ben Hssaîn
Marrakech,Dar lamya,Maison d'hôte,,05.24.29.91.50,05.24.31.27.62,douar belaagid ouaht sidi brahim
Marrakech,DAR LATIFA,Maison d'hôte,,024/37.50.54,204/.37.50.54,"17, derb lalla azouna"
Marrakech,Dar LesCigones,Maison d'hôte,Lescigognes@iam.net.ma,024/38.27.40,024/38.47.67,"108, Rue Berrima Marrakech Medina"
Marrakech,DAR LILA,Maison d'hôte,,024/38.59.60,.24/38.59.60,"49, derb el karma, sidi ahmed soussi"
Marrakech,DAR LIMOUN,Maison d'hôte,,024.38.18.09,,"71, derb jamaa, R.Z JDID"
Marrakech,Dar liqama,Maison d'hôte,darliqama@menara.ma,024/33.16.97 024.33.98,024/23.45.45,"Douar , Abiad Circuit de la Palmeraie"
Marrakech,Dar Ma ward,Maison d'hôte,,024/37.86.00,024/37.86.89,"5, derb el khattar, kaa el machraa, z.el abbasia"
Marrakech,Dar Madrigal,Maison d'hôte,darmadrigal@menara.ma,024/42.81.67,024/42.81.67,18 Derb Kennaria Jedid
Marrakech,Dar maison do,Maison d'hôte,,05.24.38.04.05,,01 derb el hajjama ben saleh
Marrakech,Dar Malak,Maison d'hôte,riadomaroc@menara.ma,024/38.58.06,024/43.17.86,"N°20,Derb Assbane ,Riad Larouss "
Marrakech,Dar malo,Maison d'hôte,,024-37-52-37,024-37-52-37,24 Derb Ben Slimane
Marrakech,Dar mchicha,Maison d'hôte,riadomaroc@menara.ma,024/37.81.56,024/43.17.86,13 Derb El Firane -Riad Laarouss 
Marrakech,Dar meryem,Maison d'hôte,,024/37.65.42,            -,"41, DERB LALLA BENT EL AMRI ASSOUEL"
Marrakech,Dar Milouda,Maison d'hôte,Pdelebarre@ariba.com,024/42.76.50 063/10 35 03,024 42.76.50,"78, Derb El Hammame Mouassine"
Marrakech,Dar Mnabha,Maison d'hôte,kasbah@maisonmanabha.com,024/38.13.25,024/38.99.93,32 Derb Mnabha Kasbah
Marrakech,Dar moda,Maison d'hôte,,05.24.44.28.19,05.24.44.28.15,182 rue el mouassine
Marrakech,Dar mouassine,Maison d'hôte,Info@darmouassine.com,024/44-52-87,024/44-52-87,148 Derb Snane Mouassine
Marrakech,Dar moudouna,Maison d'hôte,,06.70.64.09.55    06.65.92.95.85,,douar ait bounit cr sidi a ghiat ait ourir
Marrakech,Dar Moulay Ali,Maison d'hôte,Darmyali@menara.ma,024/42.81.03/061-34-29-06,024/42.81.03,6 Derb El Ouartani Moussine
Marrakech,Dar mya palmires,Maison d'hôte,,024/32.80.40,024.32.80.68,DOUAR EL MAKINA PALMERAIE
Marrakech,Dar Nadhir,Maison d'hôte,darnadir@free.fr,05.24.32.90.30,05.24.32.96.30,km 8 route de fes commune oulad hassoune
Marrakech,Dar Naima,Maison d'hôte,info@darnaima.com,024/44.28.50,024/44.58.51,1 Derb El Ouartani Mouassine
Marrakech,Dar Nakhla,Maison d'hôte,obergerac@aot.com,024/44.07.06,,N° 72 Derb Jdid Riad Zitoun Lakdim
Marrakech,Dar nejma medina,Maison d'hôte,nadege@wanadoo.net.ma,05.24.37.73.79  06.61.14.70.53,024.37.73.75,"18, Toualat Tikhizrit Douar Graoua"
Marrakech,Dar Nouba,Maison d'hôte,,024.38.28.51,,"9,derb Slima, hart Soura"
Marrakech,DAR ONE,Maison d'hôte,,024.38.52.51,024.38.52.51,"19,derb jamaa el kebir,hay essalam"
Marrakech,Dar othmane,Maison d'hôte,,05.24.37.70.35,,198 derb essakaya issebtiyine
Marrakech,Dar ouladna,Maison d'hôte,,024-35-61-72,024-33-54-78,"69, Lot Jawhar Sidi Ghanem BP 829"
Marrakech,Dar Pangal,Maison d'hôte,,024/38 09 05,,132 Derb Chtouka Kasbah
Marrakech,Dar Rania,Maison d'hôte,,024 37 74 64,,105 .DERB ELKADI AZBEZT
Marrakech,Dar rayhan,Maison d'hôte,,024.37.73.10,,"40, derb el halfoui bab doukkala"
Marrakech,Dar Rendez vous,Maison d'hôte,,071/ 92. 13. 91 024/38 62 65,,9 Derb Sidi Daoud Jnane Ben Chagra
Marrakech,Dar Rhizlane,Maison d'hôte,rhizlane@menara.ma,024.42.13.03,024.44.79.00,Rue jnane El Harti l'Hivernage 
Marrakech,Dar R'mane,Maison d'hôte,Info@dar-rmane.com,024-44-28-50,024-44-58-51,27 Derb Snane Mouassine
Marrakech,Dar Rocmara,Maison d'hôte,,05.24.38.80.81,,29 derb el halfaoui bab doukkala
Marrakech,Dar saad,Maison d'hôte,,05.24.37.85.62,,3 derb ben chakroune dar el bacha
Marrakech,Dar Sabra ex dar tayda,Maison d'hôte,info@dartayda.com,024/32/91/72-024/32/91/77,,DOUAR ABIAD PALMERAIE
Marrakech,Dar Safia,Maison d'hôte,,024 38 01 18,024 38 68 51,km 6 route d'Amizmiz
Marrakech,Dar saif,Maison d'hôte,,05.24.42.28.07,05.24.43.54.03,douar rguigue ennakhil c oulad  hassoun
Marrakech,Dar Salam,Maison d'hôte,ryadsalam@yahoo.fr,024/38.31.10/064 47 32 13 068/95 54 74,024/38.31.10,162 Derb Ben Fayda Bab Doukkala
Marrakech,Dar Sara ET Dar Sara Sghira,Maison d'hôte,dzillije@menar.ma,024/38.57.07,024/42.65.11,108/119/120 Derb Arset Aouzal Bab Doukkala
Marrakech,Dar SBIHI,Maison d'hôte,Riaddarbihi@menara.ma,024/38.59.58,024/37.66.49,25 Derb Taht El Khochba  Zouia El Abassia 
Marrakech,DAR SCALA,Maison d'hôte,,0 24 32 95 85,,"18,RUE ICHBILIA, CIRCUIT DE LE PALMERAIE"
Marrakech,Dar sedra,Maison d'hôte,Dar-sedra@club-internet.fr,024/32/95/14,024/32/95/16,Douar Abiad commune Jnanat syba
Marrakech,Dar Setta,Maison d'hôte,,024.44.72.13/073.77.97.13,,"Km 15,Route de l'ourika"
Marrakech,Dar Shama,Maison d'hôte,contact@darshama.com,024/31/13/50-061/24/02/70,024/30/86/46, CIRCUIT DE LA PALMERAIEBP 4737 MASSIRA
Marrakech,Dar shana,Maison d'hôte,,,,80 derb el majjat hilana
Marrakech,Dar sholmes,Maison d'hôte,,024/.38.39.54,024/38.39.54,"82, DERB SIDI M'BAREK, SIDI MIMOUNE"
Marrakech,Dar silsila,Maison d'hôte,contact@darsilsila.com,024/44/33/33,024/44/33/33,11 DERB JDID LAKSOUR
Marrakech,Dar Solandra,Maison d'hôte,,015.64.94.67/061.05.57.83,           -,"bab berrima, touala"
Marrakech,Dar souihla,Maison d'hôte,darsouihla@menara.ma,024-43-09-39/061-38-66-28,024.43.09.39/43 79 38, Route de Souihla Commune Saada
Marrakech,Dar Soukaina,Maison d'hôte,bounnassieualain@hotmail.com,024/37.60.55,024/37.60.54,19 Derb El Ferane Riad Laârousse
Marrakech,Dar thalge,Maison d'hôte,,024 /42 80 28 073 /18 20 90 ,,"41,derb El Arsa Sidi Ayoub"
Marrakech,DAR TIBIBT,Maison d'hôte,,024.38.25.69,024.38.25.69,"39,derb llla azzouna,kaat bennahid"
Marrakech,DAR TIFAOUINE,Maison d'hôte,,06.78.54.20.34,,km 16 route d amizmiz
Marrakech,Dar Tim Tam,Maison d'hôte,dartimtam@marrakechconnect.com,024/39.14.46,024/44.51.90,42/44 Rue Rahba Lakdima
Marrakech,Dar Tinnel,Maison d'hôte,Contact@riad-tinmel-marrakech.com,024/38.93.71/068-19-29-04,024/38.04.88,4 Derb Chorfa Seghir Mouassine
Marrakech,Dar Tinzouline,Maison d'hôte,tinzouline@iam.net.ma,024/38.46.09,024/38.13.91,Km 5 Route d'Amzmize Chrifia
Marrakech,Dar Touyir,Maison d'hôte,,024.38.73.52/070.96.59.70,24375562,"derbdekkak132,bab doukkala "
Marrakech,Dar Tuscia,Maison d'hôte,,024.38.13.96,024.49.07.38,"91,diour jdad,zaouia el abassia"
Marrakech,Dar vador,Maison d'hôte,,,,
Marrakech,Dar Vedra,Maison d'hôte,,024 38 93 70,024 38 00 82,"3, derb sidi Ahmed Oumoussa, Bab Doukala"
Marrakech,Dar Vima,Maison d'hôte,darvima@wanadoo.fr,024/38.76.35/063.05.17.22,024/38.76.35,29 Sidi Ben Slimane Kaâ Sour
Marrakech,Dar Warda,Maison d'hôte,Info@medina-evasion.com,024/37.83.56,024/38.74.57,266 Sidi Bouamare riad Laârouss
Marrakech,Dar Yasmina,Maison d'hôte,Riad_yamsarz@hotmail.com,024.42.65.19/061.74.33.98,024.42.65.19,47 Derb Sidi Boulfdail Kennaria
Marrakech,DAR ZAHIA,Maison d'hôte,,024.37.39.17/061.23.05.10,024.37.60.70,"60, Derb el hamame moussine"
Marrakech,Dar zarraba,Maison d'hôte,dar.zaraba@laposte.net,068.99.92.35,,"KM 13, Douar Akkara Tassoultant"
Marrakech,Dar Zelda,Maison d'hôte,Info@darzelda.com,024.42.91.22 - 063/43.42.21,024.42.91.22,"7, Derb Laakar Kaat Ben Nahid"
Marrakech,dar zemoura,Maison d'hôte,darzamora@menara.ma,024.32.82.00 - 061/08.07.61,024.32.82.01,"72,Rue El Aandalib, Ennakhil Palmeraie"
Marrakech,Dar Zemrane,Maison d'hôte,,024.44.28.50,024.44.58.51,"28,derb zemrane,bab doukkala"
Marrakech,Dar Zenagua,Maison d'hôte,,024-48-30-28,024-48-30-27,"Km 11, Route d'Amizmiz"
Marrakech,Dar Zenbouaa,Maison d'hôte,Contact@darzenbouaa-marrakech.com,024/42.95.44 / 071.37.05.92,024/42.95.46,117 Derb Jmaâ
Marrakech,Dar Zommorodes,Maison d'hôte,marrakech-imperial@wanadoopro.ma,024/38.91.96,024/38.90.42,36 Rue de la Bahia Riad Zitoune Jdid
Marrakech,Dar Zouar,Maison d'hôte,darzouar@yahoo.fr,024/38.22.85,024/38.22.34,14 Derb Mahrouk Bab Taghzout
Marrakech,DarTamsna,Maison d'hôte,info@tamsna.com,024/32-91-34/024-32-91-35,024/32.91.33,Rue Atlas Route de Fès BP 269 
Marrakech,Dmeures d oruent,Maison d'hôte,,024.38.12.00,024.38.11.18,"10, Arsat benneceur,riad laarous"
Marrakech,Domaine dabraj,Maison d'hôte,,024.32.89.99,024.32.89.98,"Douare M'Hmdia, C R. El widane ou B.P 1696 d'AOUDIATE"
Marrakech,Domaine de malika,Maison d'hôte,,,,
Marrakech,El goute,Maison d'hôte,,05.24.35.70.32   06.73.85.76.30,,douar amriyne cr sidi abdellah ghiat ait ourir bp 26
Marrakech,EVA VILLA LOTUS,Maison d'hôte,,024-43-15-37,024-43-79-42,"Rue Ahmad Chaouki, Lot Hivernage"
Marrakech,FANNY CHARLEY,Maison d'hôte,,024.37.85.16,,"7,derb el ferane,azbezt"
Marrakech,Ferme Le Bled tosloy,Maison d'hôte,Lebled-marrakech@menara.ma,024-38-59-39-,024-38-59-39,OASIS HASSAN II TASELTANT sidi youssef  Ben Ali 
Marrakech,Ferme Souiguia,Maison d'hôte,,070/41.09.91,,Cercle El Bour Fraction Chiadma Douar Oulad Jellal Souiguia Cercle El Ouidane Caîdat Oualade Hassoune
Marrakech,Ferme widane,Maison d'hôte,,071.66.16.23-024.32.89.45.071.94.77.16,024.32.88.83,Km 20 Route de Fes Douar  EL Ghoote Oulad  Hassoune
Marrakech,FH akrich,Maison d'hôte,,06.61.32.81.49,,d akrich cr tahanaout
Marrakech,FH aux douceurs de latlas,Maison d'hôte,,06.61.46.21.19,05.24.48.21.84  05.24.48.21.85,douar boutbira cr ourika
Marrakech,FH Bled de gre,Maison d'hôte,,,,
Marrakech,FH chez azeroual,Maison d'hôte,,,,centre de ouirgane
Marrakech,FH chez kamal,Maison d'hôte,,06.61.20.64.77,,lalla takerkouste
Marrakech,FH jnane tihihit,Maison d'hôte,,06.70.96.59.70,05.24.37.55.62,douar makhfamane cr takerkoust
Marrakech,FH les terres m barka,Maison d'hôte,,,,dour diaat km 1.5 rte tahanaout bp 84 tassultant
Marrakech,FH quariyati,Maison d'hôte,,05.19.00.00.04   05.19.00.00.06,,douar tounsi sidi abdellah ghiat bp 548
